user_id	f	p	n
A1S6RQBC4DXPHY	113	22	5
A1S87M61DP0TE5	9	2	1
A1UEM3KHH9WRJZ	0	2	0
A1S9LDDZ04L5B0	1	3	0
A1TG5UDIBEPTJ2	6	3	0
A230A88YCOKBVL	47	8	0
A1UUVC3YLBI07Q	2	2	1
A235I9VF29TPZB	4	2	0
A1THBJUDDUTZJ3	16	0	1
A1SB8ZK6RMZ26U	4	3	0
A1UF7LO7RDMU77	4	0	3
A1UGMISUH47PLQ	0	3	0
A1V222JMXZJWK5	1	4	0
A1V2VMMJ3Y40UV	27	1	0
A1UHJRWLMNDOC4	0	2	0
A1UJ1KOPZBVMOE	4	1	2
A1SHYIS7SOIU2O	135	22	7
A23E74VGL107PX	74	3	3
A1TIK3JH16BP30	7	2	1
A1V5473BGU56H1	20	2	1
A1UKE5S6BQ33QW	30	3	1
A23P5EUS8CV2OJ	11	2	1
A1TJZEXR3D421Y	1	1	0
A1UMP52KRAEUJ0	30	3	0
A1V7F7O5P8JS3D	11	2	3
A1SJUAD444SG10	41	7	2
A1UOY97VQ9E79Z	2	2	0
A1TLPGDCKAFKQ8	20	1	2
A1V8UZ63FQD382	20	2	1
A1SCP4VZWBN5F2	108	9	1
A1SLFCGG8W6DFJ	60	4	5
A1UQVAINLCA2T4	16	11	2
A1SMEVURGE03FC	2	2	1
A1V9TNHO6G3D96	13	5	2
A1SEBAO0Z5FHP3	30	6	2
A1SG3DSI19Z3HI	7	2	0
A1VC1IKOAUKJAU	25	2	1
A1SH4K1AKALJPD	0	1	1
A1UTCIQZFX4WT0	9	3	0
A1SJJK4FVVN1U5	25	1	1
A1SKPJMLLL7PFM	3	2	0
A1TMIKVII51652	22	0	2
A1TOIZJL83UTOT	2	2	0
A1SM0YVXR00H36	4	2	1
A1VCZVAGMHHMAY	25	1	0
A1TP8QX5J8P9UV	48	2	3
A1TQ52K4HCY1B3	0	1	0
A1SMVI75746Q4E	5	3	0
A1SOJD1BU7XZAO	8	3	0
A1TSMUYO1K4L67	18	5	2
A1SQ723BNV77R6	40	2	1
A1VFH0E6ZULUFZ	47	12	8
A1SRTR7609JQ1J	7	2	0
A1STTYJMTNM59U	25	2	2
A1SWAXH9REWZJO	10	2	0
A1SX37GZH1QUR4	2	1	0
A1UVWTNPX8TR0G	52	20	6
A1SXYI0KGCPDWY	38	1	0
A1UX27IQHENCSJ	17	0	2
A1UYARR67EP9NC	1	1	0
A1SYSG8AKEPRT7	3	3	0
A1T00TWPMTSD12	1	3	1
A1V0PT1R3WV0TA	25	2	1
A1T21A78AY1BGQ	12	1	0
A1T395RK3LUY6V	6	3	0
A1T4WFH42P87Z0	11	2	1
A1T6SJPMX3AOM6	1	0	1
A1T9CH4V4CD589	2	0	1
A1V2GT6YWPZKG	47	2	1
A1TAE4O1H2T77M	16	3	0
A1TBQ4XD2BZZN8	1	1	1
A1SO1PGDNVMLXC	61	23	8
A1VID7V2TWV3AE	25	10	3
A1VKVIIX78CL8U	1	1	0
A1TUDA3O519RYJ	74	19	3
A23W55M32D2AC	275	36	3
A1SP6QSFFAIW5B	5	3	1
A1VLWU4270TFZE	44	1	2
A1VP5OW716M2NY	27	5	2
A1V4CMDFHTWST5	107	12	4
A1W1M5LROA8B1V	4	1	1
A1V625DKXUQPO1	7	3	0
A1V85BVAWMODQ9	8	0	1
A1UWPSFAJKKAW0	152	26	4
A1V9F2RG4SBIPZ	16	2	1
A1TCIB52KQIWR0	10	4	3
A1SR4ZECPS532M	10	4	2
A1TDM8C3DW31O5	3	1	1
A23Z20CCVHX5BU	24	3	2
A1VAIHLMOIX7NV	10	4	0
A1SSVEPCORA6X1	2	1	2
A1TEXC22XD6J79	5	0	2
A24BJTTMS7S3XF	74	3	0
A24FJPNROMT8Y	1	0	1
A1VCJWLAJAFRGP	20	4	1
A1UXZOLD2FK034	14	4	2
A1UZQUOES82A7F	3	0	1
A1SUXM5083SKA3	2	2	1
A1V24LSOOVBLBH	2	0	1
A1V3D1QK8UOAUN	1	1	0
A1W9K1QJS04TFU	11	8	1
A1VE0XK4DHJ2N5	35	8	0
A1V5E8BLLF2PST	25	3	0
A1VHCWEBC3PTAD	4	2	0
A1TG1KJPWXDO9E	37	12	7
A1TH6RN5QRS058	5	1	0
A1WGLI1D7SYWTZ	29	3	1
A1SWWHE1L3XR3V	31	4	2
A1V7RBLRCNC2WF	12	5	1
A1TIGHRNWIJN69	9	2	2
A1TJ5HZOTJ5ZP	0	2	0
A1SXVGRZ79KSF7	10	1	0
A1TLP5UUYZ2J4U	4	0	2
A1SYHTUSPE5BZX	4	1	0
A1TMHR37LTIUQQ	7	3	0
A1V8VCLC0LHKF4	3	1	0
A1VAAL0XMJKFKK	5	1	1
A1TOIY4OOWLXQ5	8	1	2
A1WRFDIFEMMYZG	30	3	1
A1VC34FIWBPJGU	1	3	0
A1SZM3HKUF7RRY	6	5	0
A1VDEIEB1ZT6R4	7	2	0
A1VFK902AJPYX6	2	0	1
A1T0U5K5U7GQQC	9	5	0
A1OZFMJ2AD2R41	199	26	4
A1P1CB37BD7CY	12	3	0
A1TP7HCJHBVZET	101	4	6
A1WY85M9SE4GWJ	94	8	4
A1TQ4N9W1QIA03	21	2	2
A1TSJUWUKSZG39	5	1	2
A1TU9QLN6HWZYU	7	1	1
A24PNVLQKEOZ2N	28	14	12
A24ZICQ8IFP1Y8	27	2	1
A255KRUGAPU5R1	13	1	1
A1TVXAGPMJ2MLT	42	5	3
A1TW2JBAFXBZOK	133	26	6
A25DY4ZZ6JSDLQ	37	13	2
A1VKCMOWYX2OEB	52	21	21
A1VLDT6C2KO9G5	4	0	1
A1TXBAGAR2DHHA	119	8	6
A1VMORMS6DVZ72	1	0	1
A1VIXUHSCZTJUT	25	26	2
A1XDFREDNLWW6T	2	8	2
A1TYH21LWLOOC7	11	4	0
A1T2WPCKJ2QZA7	5	8	0
A1U0N2VOF9IZ6	17	0	2
A1VXK5LRWDA7DK	2	1	1
A1VKXTR0TF4CP2	17	1	1
A1VLZTZAH0ADYZ	12	1	0
A1T4J2CYZS12IC	4	2	1
A1U2QNWY9RTCZ9	1	1	0
A1VPD1VN8VXPU4	9	0	1
A1TXEMVNBAPXSR	104	4	3
A1XJQX5Q5LANMU	2	6	1
A1TYJIO4UZMK27	1	1	0
A1P2SJWVUT4NL4	31	10	1
A1U3TZR8GKWTBW	13	1	2
A1U0UWRROLL5XX	13	2	0
A1U4R5HJAVZ9XF	1	2	0
A1U2QO17KOGVIY	2	1	0
A1U40DF2L4P5FH	17	2	0
A1P4EAD5BXZHS3	5	2	0
A1P5SBPD47IIAK	13	2	0
A1U5HQV8646CQ	10	2	0
A1U6YRTF9DF380	3	2	1
A1P7L29VDE3Z7B	1	2	1
A1U8B9TLWDX7VR	12	1	1
A1UA7CI6H26T75	18	2	1
A1U4UZW7TJXYI7	32	3	0
A25N3JGX4QUZCA	79	20	4
A1U66XW36EZGY8	4	1	0
A1T60G483F2UV2	4	2	2
A1U7A8VAX1B35B	3	2	1
A1W2BVM37WI2X8	43	16	2
A1P8RBHODRI19R	27	7	0
A1UB8ZYNFRZ6EJ	25	2	2
A1T81FQY2HZKCE	10	3	0
A25VFK1S9QONNE	42	6	1
A1PA752YSSIXFS	1	1	2
A1UCRSAC576J2B	59	2	0
A1UEPUKK2XDLUY	3	2	0
A1PB2DSZYNYMI4	5	1	2
A1UFPISM8H80JH	3	2	1
A1UGX7HFCXZ7CG	0	1	0
A1WA5SZRJHAWTL	29	2	2
A1U8V7D8033ZHL	19	5	0
A1WHRVTZNXSNQW	18	4	0
A1UHZS92LYNXAK	23	0	3
A1UA9KMYGA0NCI	27	3	0
A1XRCH5XAHCQ8S	61	17	6
A1UB94UPD9WIMT	0	1	1
A1UJ25JAVR8LQ8	40	3	0
A1UCSWDY9MRISV	2	0	2
A1TA4AIMWDPKX4	22	4	5
A1UKKC463AVV5R	8	3	0
A1UES0IJAH9J9N	3	3	0
A1UG315WPAHRWE	4	0	1
A1W4HQPL1GXHLO	144	18	4
A1PCVXDQ3IZ7SZ	58	8	4
A1UNIHKR24SM3X	4	2	1
A1UH4671COUODW	5	1	2
A1PDYBE19D73NK	6	3	0
A1PF66JCLIN7GD	0	0	1
A1PH6S77X6FNJH	14	1	1
A1WS50113UX6OU	57	8	1
A1UP60BWXA09LY	0	1	1
A1US6XZMYF6M7F	18	1	1
A1UI0E17SNJ29I	1	1	1
A263O96EVM75U1	19	14	5
A1UJ4AGTCYNTI4	3	2	1
A1UTPXWSRS2SK4	3	2	1
A1PHV57SISIU18	2	3	0
A1UWNIRC3NORX0	1	0	1
A1PIDM9LFQ8OX2	10	1	1
A1Y2R2TOJJEOE3	135	6	2
A1PJN4DFMW9PBE	21	0	1
A1WDEOJ2EDTN8V	58	4	7
A1PLF6G83NN2D	1	3	0
A26B5PWQDDLO2N	56	6	1
A1UXEXFE05UV7H	2	4	1
A1TBH7Z4RK7PRK	83	21	3
A1UYCV6KF7LW58	4	3	0
A1V12L4F0V0C5H	17	0	1
A1V2SZX2H24GSM	0	0	1
A1V4SL7LWDAWDQ	0	2	0
A1YDWX66F1MZCB	62	8	3
A1PM90V2F40QSU	61	4	2
A1PNHKJ1USAXYV	1	1	0
A1TC2G5WXHNTLC	8	4	2
A1PP1HBI79LZ2R	7	1	1
A1TD6KYB59E8N8	51	1	1
A1PS1LGOPYG3I1	0	1	2
A1PTILJG47ABU	4	2	1
A1PUNG9DPELMH8	8	1	1
A1UKW8VANQJE8T	93	20	4
A1UNWMT66G4WLF	3	1	1
A1PW15U0F808QT	3	0	2
A1UPDHF6CIZIT2	40	0	1
A1PXHULTE0JMRC	11	3	1
A1V6JBW1558I0V	4	3	3
A1V8MT7TLRWZYU	4	2	1
A1USBHK4SYX2OQ	22	4	1
A1V9N4CTB2XJFY	34	2	1
A1VANWVW5J34RX	7	2	0
A1PZ2BOCTRQBNS	0	1	1
A1Q0R6PXFDH2R4	0	1	1
A1VCTDCP8KT3VX	4	2	0
A1Q2AOJ74SLRPT	1	1	0
A1UUDZ33YB3XA5	2	1	2
A1TEIWO8ZKMZFZ	11	1	2
A1VENMTFNKFEB2	11	2	1
A1TFRRV16EIN9D	16	2	0
A1TH3ODLKVM21R	3	1	1
A1TI4ZXK4B4IS6	17	1	0
A1VHIQMUY0WYB2	6	1	1
A1Q43LA538OZCV	5	1	0
A1TIQR2GWYSW2G	51	2	1
A1TKZYKOHX0XDZ	8	0	1
A1VKR1RQVZX6LX	30	1	2
A1WZ2T4PK8GNU5	97	22	6
A1UWNSFMWUZ2X3	16	3	1
A1TMD5L1DUP2L6	0	2	1
A1UXFBA4WV47UT	8	2	0
A1TNM1NFIUWA8B	1	3	0
A1UYO1JXXBYNLH	10	2	1
A1Q5AHPXELSZ00	1	2	1
A1VLS3E0AN98Z6	10	3	1
A1TOSFWLXC1WG7	6	2	0
A1Q6JTJCJPD5CT	4	0	2
A1VNMS38Z54VHW	3	2	0
A1Q89OEOIO4U1U	8	2	2
A1TPQCNK04I8N7	57	5	0
A1V1T5AQXAASYK	0	3	0
A1Q9XSWKJTR4MV	0	0	1
A1TRN7O5C3B0PY	8	1	1
A1V2TUC03Q0UT5	5	1	3
A1V52DB1AHM91K	4	0	1
A1TTCBXDOZLE2R	1	2	0
A26J8PU2MY4OUS	51	29	3
A1WMVV2AHMONSO	108	25	11
A1W0RJHDCLPD3W	66	13	4
A1YMFU05QT87ON	63	32	4
A1QBYO2SOAEKQR	14	3	2
A26USSQAJBUU6O	78	9	1
A1QEA4T3NHWRHB	1	1	1
A274IRW8I38SWK	40	4	0
A278GKF3OKWBRB	1	0	1
A1V6KHGDQNKBHV	41	8	2
A1XDMYX8QOW07N	85	23	4
A1V8UUZETQGQ5D	15	2	0
A1V9RQ0RX1HGCV	0	1	0
A1TV5620JELC88	12	7	1
A1TWH1DT55FXBB	4	1	2
A1TXZOIQPMOWC4	2	1	0
A1QEY5VHNM746B	113	6	3
A1U038LUUSLL2R	0	1	0
A1QFXLKUUT9WNP	7	2	0
A1QGZSKWICFYYZ	4	2	0
A1U26V63MFDUXP	23	2	0
A1U39R0PBRMF8K	27	0	1
A1XLUP8MEX8K37	38	6	4
A1WV3JI7MQO2SE	70	5	2
A1U4IIDBO7V8AF	5	3	0
A1W6J8LTWYB5R4	121	18	7
A1X451HLVKXW68	16	2	1
A1XTG0DHVD276H	4	3	1
A1U58HZ5DFK57Z	3	4	0
A1YWQC6G4F9OWK	65	20	6
A1U6CP94OAL1AB	37	1	0
A1U7WHV31VPGL7	17	4	0
A1XETGPF992FZE	64	7	0
A1U9IX4L2CPDEA	11	1	1
A1Y4Y2PFNJESRL	0	5	0
A1UAYZ2Y6W064I	0	1	1
A1UBN17UYMS3FA	1	1	0
A1Z7W4QPWZ7OHD	88	11	3
A1ZE0PAO3V56DA	4	0	1
A1XOXFOTE4O77G	50	7	0
A1UDUJCZHHFQG6	6	4	1
A1QI6PI0HH4H0P	77	21	2
A1YE1GIKUPBX3F	53	4	0
A1QJ0LX27M4KU5	9	2	1
A1ZOHZH1PTP94I	76	2	3
A1UF5DVQ4PIIKR	8	3	2
A1YQCFATDUVUPH	5	3	0
A1UGK4CZITWEN0	6	2	0
A1XXO9R3SKX44D	11	3	4
A1QK01DUKACEJH	4	3	3
A1QKNMNWOBKXKJ	3	0	1
A1UHCNBYQCEKKT	39	1	2
A1UIXEHIXX7HXY	8	1	0
A1QLNV4MFFTBG9	17	2	0
A1QMX8LQ97BJTX	5	1	0
A1YXVDC5JQ1J3S	95	6	4
A1YALJ69T3AR85	40	3	1
A1UKDPMSG601LU	3	3	1
A1Z8IB90S8FKA8	5	3	1
A1QO8PZ1ZVJ48P	28	1	1
A1YJ26X0UVPP1F	108	2	1
A1ULHOBQKM800U	20	3	0
A1QQ8WKHGUBR36	1	2	1
A1QRZJMQPUAZBA	19	1	0
A1QSZZWOGBSFK0	18	1	1
A1UOVJW1EMD9AK	2	1	1
A1YRPFRFFZXCI5	182	12	1
A1UQG3G2AXZPX0	32	3	0
A1QU3YTB355JE9	13	3	1
A1ZTIK26TACL5B	14	18	2
A1UT6KDUL202N5	4	2	1
A1UVCBO7NCT603	2	0	1
A1QWH3ZHDRU9WE	9	2	2
A203UBJKP52QBI	26	1	3
A20764T5HSH4L7	32	2	0
A1YZWY5SJH43O8	67	22	3
A1UWZJA8E1WCZR	0	1	2
A1UY9YQHO1T97S	6	1	1
A1V0DB1JG4H5W0	7	2	1
A20C67YNRMD5YQ	63	12	1
A1V2F89SB5GGNQ	2	1	1
A1V46M6PL7CHRO	0	3	1
A1QYJRU43SZVIL	78	7	1
A1QZX37K7HMNYC	4	1	0
A1ZF2NLZ5S6L00	3	14	5
A1V61ORMYHRJ61	20	1	2
A1V84FU0IXGCOQ	26	1	1
A1V94Q64NSJ1Q4	8	2	1
A1R1ZCWLN1PDSE	64	3	0
A1WG8GQLHDZZJU	220	25	4
A1ZOUZ3RUZZ5O3	22	4	4
A1VAFULLG9NDRY	1	0	1
A1VCBEAS3N6A28	9	3	0
A1WP9VN70Z3AF6	19	3	1
A1R3FCUL2VP0P2	1	1	1
A1VDW3GEL1H65	7	0	3
A1VGWWV36PBC3W	10	4	2
A1VK325ZWU5EF	0	0	1
A1VLBRCMQOTRDK	21	1	2
A1ZV7E1PX6430N	26	5	3
A1WVA7INEBNDEL	31	9	2
A1R58912KISXTV	31	3	0
A1R6HQ9IDXZ5PG	17	3	0
A1VMAGVP3RSTYV	22	0	3
A1X7VEWD2EHWK	13	6	1
A20HJEA1HZGJ39	24	26	4
A27E44IWS3B7VD	93	40	8
A1VUA80DLZGWIP	150	15	8
A1R8KR91U241H6	10	1	6
A1W3IDH2LK9WUY	1	2	1
A20WGZTZSBQ68L	37	8	4
A204QN2VRUQA9B	64	23	6
A1XIF3LYUDCZ4X	77	8	2
A1XQ38QRYUHV8N	7	1	1
A1Y1F4G1OCTXWQ	0	3	1
A2076GK8UUVYA7	26	9	1
A1WBZA4OM02MXU	45	15	1
A20DHWDFO6TMOK	16	1	1
A21452ASGL5ASG	3	9	2
A20IDT2M7GWVZS	8	7	0
A1WKQ94M45D8MG	206	13	7
A27N36BPXB2EKB	46	22	1
A20OAXZSG607PP	103	28	15
A1YAT7XJ5HP9SD	74	21	3
A20X4KFGXHFNX	108	7	4
A1WUPF0L9YH9JL	51	26	4
A1YKALI5YG2IEU	9	5	2
A1YUQD4B83HRPA	32	1	1
A1Z6U4CA4SNMTI	108	8	3
A1X2PFF07KP6IJ	83	5	2
A1ZD3GTQDK6T24	39	2	1
A1VB917DL8SPQL	106	28	1
A1ZA12IECEKIY	102	2	7
A1VCVAMW9VNCUS	2	3	0
A1VFG5SVYMBH7K	7	9	0
A1VI8O9M7OHIJP	4	2	1
A1ZMPQFEK37SL	163	9	2
A1VKSZ239DHMGG	1	3	1
A1VLS4K8U2ZJ5H	57	3	1
A1ZJ7OWFZ2OX6Q	45	6	2
A1ZQSZDG02CF8K	11	0	2
A1R9QOPV6HVEKF	137	48	6
A1VON64KJ2XM1M	26	2	0
A1RC5S8YU8V8T	0	1	0
A214LTRGNNH291	170	16	18
A2019KPDD6NHZG	23	3	0
A1RDPTBP8I0P2H	26	1	3
A1REN533NT7BX3	2	1	0
A1ZSUBG2HUUU9F	108	5	1
A27YUZ4HZHPWUU	111	23	4
A1XEHZTC9RI63U	3	7	4
A1XOA4XNXMRK1B	3	0	1
A1RFPGYK67MG3M	0	3	1
A288U4A016WWXL	31	8	1
A1W0XQLEYWGQC5	31	10	2
A28J6MHM6ISO5G	43	4	4
A218J58CFFQOPW	14	3	7
A1RGK0NWS7WSWN	7	3	2
A2032LF6FWWK8E	42	24	4
A21D6XYRRUO0YL	22	5	2
A206WTKS8DW2HL	106	9	1
A21N0ILCU13NXN	23	8	2
A205NEEKCQY4F8	89	21	3
A20BHNEYKJ0X3B	2	3	1
A28OJDNPL06VJ4	13	2	6
A209R7QLK5DQG0	4	6	0
A20F3CO62BI6U	59	4	1
A20GMRAGHQ363C	19	11	2
A20MQPD5RMCOE	9	3	1
A20R8A40SX0L77	17	3	0
A20LZ6TJSNKGBU	8	3	1
A1RI3XMZHQXPD2	6	4	2
A2137L6QD68KVH	75	6	11
A1W8QNUHI4U2FQ	64	28	12
A1RJCEPNP7PWNA	26	2	1
A1RKU3GECTYU91	23	3	0
A1WGDPDRRV763S	64	6	2
A20QDWI4J275VE	55	7	11
A210H1A5ELCZ8F	16	0	1
A1RM3B3V3UJUZI	6	2	1
A1RO36J21O7YWJ	0	3	4
A21899Q1U6VK73	32	22	4
A21CX5JDD31QQP	5	1	0
A1RPB82A4UH2XZ	0	2	2
A21L263ZODUSQW	7	0	1
A1RQPIVASVK0RY	6	1	1
A21UMLDJC4N1ZX	62	8	0
A1RS6ZNATQ0EBY	3	1	0
A1RUN5ZMPH8I2D	0	0	1
A28V7TIV82TSX2	159	22	4
A1RW8CEACHUFOE	107	1	1
A1RXRS3P2DDQN0	5	2	0
A225JFDQ3E56H1	47	5	4
A295H6R5MJ8AZK	37	7	0
A1XX1KKXH9W7I7	173	31	6
A22DD52OUHIP7Z	26	2	1
A1RZTKIFURZXZC	1	1	0
A216HG9IURF7VY	46	6	2
A1Y95LH0XAYGVT	10	1	5
A1WPYY2XLOKAT8	59	4	2
A21UUO3LE3SDGD	30	23	1
A1S0K6VCPU5RQG	4	1	2
A1S2AEQY3SAFBU	4	0	1
A1YFR1Z4E882JI	52	2	1
A219PI07RCZGNX	58	5	3
A1WXN5E6WWKNC0	61	1	1
A1S36HFLCG1M5K	1	0	2
A21EVB96Q49MXE	9	3	0
A29HQXDK7BSX8H	86	6	10
A29TDXCWUJ9M0C	6	1	0
A1XABJ5D37UQ3M	71	8	0
A225JM48FBCUS5	60	2	2
A1XJ6ARMDLUNC4	0	0	1
A1XQKJ3L7YMRGR	15	6	0
A21QBG1ER441Q6	95	8	2
A1S4KSQKSA7DLB	7	2	1
A22NQF87VKM11T	87	8	3
A22DFB9L68QB5Y	32	3	1
A1S6IAOOJUE4UA	0	0	1
A1S81O6YD93FA	6	0	1
A1YQKSLECTQYFI	15	4	3
A1S9583B4YHPR2	26	2	1
A21YJ523WUSXQ5	30	8	4
A1SB6RFE3V56A3	4	2	1
A22RIGUDAHQ5U0	12	6	1
A1SCLH2FX3EIAF	1	1	2
A1SE919TP9QUIO	1	0	2
A22ZUXRSFA1IPW	6	5	0
A1SFXBK15MHENG	0	1	0
A29Z0B2L367ZO	16	20	5
A2172P0XZDC8L3	252	34	2
A2A82EHYJIGHNN	15	1	0
A1Y1Q4G1A9ID6V	40	27	1
A1SH2FU8QUE74U	9	2	1
A21CDOFP1FUIZQ	1	1	1
A1SJ4CV5TJ6TKT	1	1	1
A1YCN4DL7O67OA	32	0	4
A1SK116SYZKKVD	8	0	2
A1SM0W49ASEXFV	5	1	1
A1SMG975DBAPDV	1	1	1
A21HGUI6NGD1CV	32	11	3
A1SOIRXSPWTVER	51	4	0
A1YM7FB15Q2WNY	28	7	1
A1YYE7M6PCRGPN	135	2	22
A1YVM9J3JDW41P	28	3	1
A21SRQ181Z3AF6	8	6	3
A1Z77YM0EUKRLV	16	2	1
A1SQ4QR5I79HHI	3	5	2
A21ZTQJNLYIDVN	109	4	3
A1ZDTRY2VG017E	24	6	3
A1Z8K0WH82KBOS	28	10	4
A1SRSK3ABJYYDT	21	3	0
A1STQNXIN0EXJI	0	3	0
A227TY3FDIBI2Q	102	22	5
A1SW9OFEYLIRQ1	2	1	0
A229BB802RIOZ1	7	5	2
A22N7BSBRGZ76R	0	1	0
A2ALDF5E2WY5TC	56	17	5
A1SX0Z1P3V5BJU	0	3	2
A1SXX3017PG17G	5	3	1
A22WV56DG7BTVQ	4	4	0
A2347UGSQJTSED	4	0	1
A22ZJ9Y723DO3R	325	20	3
A1ZNGD2TMQY7HQ	87	2	3
A22KMCKYE5KQ2X	88	19	3
A234L7R41ZLI3H	170	14	17
A1SYPRHM2T6VJG	48	2	0
A23AIE9Y130JW	26	3	1
A234IQCNSW5ZDG	82	11	2
A23DB6LXA0NPZ0	12	1	1
A1SZTP5IICACUG	16	5	1
A1T1RMRS405H9	1	2	1
A2ASJZJ1WKIW18	68	5	4
A1ZSZ58KPYRJKI	60	4	7
A2AXW2BKFCUI4	5	2	3
A23KL3S2TZFU06	12	12	8
A23TYRPZOGJZBG	17	3	0
A1T37ZQQOHXC86	28	0	2
A1T4UZUD65PZA4	11	1	0
A23OM1KR4F4RTT	55	10	1
A2B4YI30VPLUG7	12	5	1
A203EB6W6DHNBK	23	3	1
A23CWP05E4O17A	28	4	6
A2BAJ5XA1LQGDC	5	3	0
A2BGF3LSMJQ74G	9	4	0
A1T6CN4AP9675B	15	10	1
A22VQTVQFLTYTD	8	33	3
A206ZKC4NPZIOI	20	2	3
A2BL6V9LZCU3IT	14	1	1
A1T8P8QUBY3YPK	17	1	1
A1TAA2NR1N04HP	4	2	0
A23W3QXM41FNNU	17	3	4
A23YZGD0O5MVCA	29	6	2
A1TBOGZGM9P2ZA	4	1	2
A23NSYHBUP7XVX	54	5	1
A1TCH91PKRCJVY	0	1	1
A1TDFP1CO2NM56	6	3	0
A231DIA1Y9U6NR	15	10	2
A1TEVUU2U1VYYV	1	0	2
A1TFWI3MZOFISN	1	1	1
A1ZIJ6DWARSE60	48	15	6
A1TH5UXT33E7RC	8	3	1
A1ZQITHZYQFPKK	24	3	0
A1TIASWAR8SPLC	20	7	2
A249U4UL1B73H4	31	9	1
A23XEF9NW6PUIK	135	25	9
A20BRO8MXSFE9F	74	19	9
A23UJO5PWWRT2S	3	11	3
A1TJ4TBPXQ0AT2	47	1	0
A23YQZXTE0I4G0	12	1	1
A1TLN72J58PWOG	27	2	0
A20GSDDMZ98QKB	8	2	0
A245F92LBI2LP0	64	4	1
A20NFEYEU1VD6K	3	3	1
A20U1Q0I6OTB72	4	1	1
A238V1MWVLQMSS	10	12	4
A1ZWMBUQW366CP	27	7	2
A24E0F4QEQ4VXM	103	9	0
A213ORDOAL4EZ6	20	2	2
A24MMPFUBWMAJA	18	1	0
A24EK4IERC56NP	70	8	7
A205H9JRO5D09E	10	6	2
A24WKHKJ9A0UOC	26	21	4
A2080ZKXPS9OD1	77	8	2
A2491AQB89D4N5	24	5	0
A24O9KEIL7MYCU	44	3	2
A24EI130QSX180	82	3	1
A20E4K1OZE0M33	7	6	3
A2BTDPPU8F4BNS	8	34	3
A20LV18N1HKON7	20	2	1
A217FH4MII1MX5	56	12	2
A24O7OJ689YFPJ	19	9	1
A1TMG47HQF75AD	107	17	3
A21CFPWTCRTHFZ	50	6	2
A1TO5EGEZ9I2IO	0	3	1
A2BZGHME50NMZ3	13	3	1
A1TP1PJAE7SFYK	16	3	0
A2C9ZEKIT3D7AS	28	1	1
A21IU05VXYZ93G	77	6	0
A2CF9M6VF11YEH	26	3	0
A1TPV63QIK9IY3	3	1	2
A1TSGYYHWW24Z6	30	1	0
A1TU1H6O8W9QZL	1	2	1
A1TVP95RB63K8U	7	1	0
A24YEZT66C6VTR	75	8	5
A251TKQQKFBIE5	24	13	1
A1TWWYFK0J5DWV	204	8	5
A1TYEI3N6COCLB	16	0	1
A21UEEKT57JPBH	96	11	4
A220NHXA59JHTU	42	2	0
A20PAFDZ62FU8Q	31	8	4
A2CL31ZUL0TQHP	29	17	7
A2CS14NRCJLNKP	11	6	0
A20ZJ898166ETY	60	4	0
A25AF2BI2P5B14	160	11	8
A2D4HRAA7E0FRQ	30	18	5
A22C26LG2G5JRL	30	14	2
A22NLEI1SOPBS8	19	4	1
A21553E7ROO09Y	48	11	2
A25I5OTGMGUTX0	24	3	2
A218Z73QCWIALV	120	5	2
A25RJVR4XY5CL1	77	5	2
A21DTH7HYESWTN	15	2	1
A254RFFJDTFJKJ	141	16	12
A25C5R009XOU2J	29	4	0
A24Z2NMIG50EI4	44	41	3
A260J8XGEL3JUB	32	8	1
A21ON9X9CATY9T	29	11	2
A2556XMXX5PQC1	9	13	1
A21XZ396MM2Y17	44	2	2
A2278SA5JW1PSR	10	1	2
A25CZ9MRKZP163	101	4	1
A1U0KH1K52P754	76	22	4
A1U2F7WXXUR2E7	4	2	1
A1U3MGJDSKQ66P	3	1	1
A22XGVAAD5WCNS	84	39	11
A265SJME8Z3Z21	13	5	5
A26HNERZDIMM49	19	1	1
A1U4R2EW4FUNQU	27	0	2
A1U5ERVI9LYIQK	9	1	1
A25LNKK0X36T11	43	4	0
A1U6J1K3KJU3CM	8	1	0
A1U84JXQY3D4YS	1	0	1
A1UA1HGHOYEBK0	1	3	2
A25J9IBBX6EJKE	6	4	3
A25RZGPEC2IOS2	15	1	0
A25V58V48F8V86	26	6	4
A261321MIS0YPB	30	10	1
A261BPZ1HFRY8C	3	1	1
A268NMUZ43UVS0	3	3	1
A26IJMBOX37ER4	11	4	0
A1UB5FRFV967DZ	7	2	1
A26SQPV7NN1KVO	25	7	1
A2690TMEZ6HMMA	13	5	0
A1UCNZPB4GKSW1	2	0	1
A234GO3KZYKKTE	65	30	4
A1UEOHT5BKE049	13	2	1
A23B0C0X8FAV8O	32	0	1
A26IRJQVMZR5L	1	7	2
A1UFGLJPU5P4PN	7	3	0
A1UGRPY63PCXPV	23	0	1
A1UHMLD5TVEEIM	9	2	1
A23MNOLD7W3QUP	64	7	3
A1UJ1Y1U362HQD	5	1	1
A22JKQCL7OGP5Z	134	24	2
A1UKIWALTQPQDB	36	2	1
A1UMQOC6SNBEU7	42	2	1
A2D7FZE78VO960	60	30	9
A1UP08T82SKRNE	37	0	1
A26OPNLJ0JYHPH	196	17	9
A1UQZ78WZG9VHC	1	0	1
A22VEUXIEVKMJA	46	10	0
A2DFPLOTB2SC13	30	3	0
A23UA9TNKZ6SB9	24	8	2
